locus,symbols,datasets,datasetIDs,essentiality status,essentiality consensus
ENSG00000214999,,1,348,NE,Nonessential
ENSG00000215009,ACSM4,8,"451,452,453,456,455,348,454,457","E,NE,NE,NE,NE,NE,NE,NE",Conditional
ENSG00000215012,C22orf29,9,"457,456,348,450,452,453,459,454,455","NE,NE,NE,E,NE,NE,E,E,NE",Conditional
ENSG00000215014,,1,348,NE,Nonessential
ENSG00000215018,COL28A1,7,"453,456,457,452,348,455,454","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000215019,,1,348,NE,Nonessential
ENSG00000215020,,1,348,NE,Nonessential
ENSG00000215021,PHB2,5,"454,456,455,459,452","E,E,E,E,E",Essential
ENSG00000215029,,5,"454,348,452,456,455","NE,NE,NE,NE,NE",Nonessential
ENSG00000215033,,1,348,NE,Nonessential
ENSG00000215041,NEURL4,7,"455,453,454,348,456,457,452","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000215045,GRID2IP,7,"452,454,348,457,453,455,456","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000215046,,1,348,NE,Nonessential
ENSG00000215048,HLA-DPB1,1,348,NE,Nonessential
ENSG00000215066,,1,348,NE,Nonessential
ENSG00000215067,,1,348,NE,Nonessential
ENSG00000215077,BRD2,1,348,NE,Nonessential
ENSG00000215099,,1,348,NE,Nonessential
ENSG00000215114,UBXN2B,7,"348,454,453,452,456,455,457","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000215126,CBWD7,3,"348,453,457","NE,NE,NE",Nonessential
ENSG00000215131,C16orf90,7,"457,453,454,348,455,452,456","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000215153,,1,348,NE,Nonessential
ENSG00000215182,MUC5AC,1,348,NE,Nonessential
ENSG00000215183,MSMP,7,"348,453,455,454,456,457,452","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000215186,GOLGA6B,7,"452,456,457,453,348,455,454","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000215187,FAM166B,7,"454,455,348,456,457,453,452","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000215193,PEX26,7,"452,453,454,348,457,456,455","NE,NE,E,NE,NE,NE,NE",Conditional
ENSG00000215203,GRXCR1,7,"454,455,452,453,457,456,348","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000215204,C9orf144,1,348,NE,Nonessential
ENSG00000215217,C5orf49,7,"348,453,455,454,452,457,456","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000215218,UBE2QL1,7,"453,348,455,454,456,452,457","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000215244,,3,"453,348,457","NE,NE,NE",Nonessential
ENSG00000215247,,1,348,NE,Nonessential
ENSG00000215251,FASTKD5,8,"449,453,456,348,454,455,457,452","E,NE,E,NE,NE,NE,NE,E",Conditional
ENSG00000215252,GOLGA6B,7,"452,453,348,456,457,454,455","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000215256,,1,348,NE,Nonessential
ENSG00000215262,KCNU1,7,"452,348,453,454,455,457,456","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000215269,GAGE12G,1,348,NE,Nonessential
ENSG00000215271,,7,"457,455,454,348,452,456,453","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000215274,GAGE10,5,"348,454,455,456,452","NE,NE,NE,NE,NE",Nonessential
ENSG00000215277,C14orf164,1,348,NE,Nonessential
ENSG00000215298,,1,348,NE,Nonessential
ENSG00000215301,DDX3X,8,"348,459,457,452,453,456,454,455","NE,E,E,NE,E,NE,NE,NE",Conditional
ENSG00000215304,FAM7A1,1,348,NE,Nonessential
ENSG00000215305,VPS16,8,"455,452,348,459,457,454,453,456","E,E,NE,E,NE,E,E,NE",Conditional
ENSG00000215306,,1,348,NE,Nonessential
ENSG00000215328,HSPA1A,1,348,NE,Nonessential
ENSG00000215343,ZNF705D,7,"348,456,453,455,452,457,454","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000215346,,1,348,NE,Nonessential
ENSG00000215356,ZNF705B,5,"454,455,348,456,452","NE,NE,NE,NE,NE",Nonessential
ENSG00000215372,ZNF705G,1,348,NE,Nonessential
ENSG00000215375,MYL5,7,"348,452,455,456,454,457,453","NE,NE,NE,NE,NE,E,NE",Conditional
ENSG00000215394,C14orf17,1,348,NE,Nonessential
ENSG00000215397,SCRT2,7,"456,452,348,455,453,454,457","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000215405,GOLGA6L6,3,"348,453,457","NE,NE,NE",Nonessential
ENSG00000215421,ZNF407,8,"457,456,348,459,452,453,455,454","E,NE,NE,E,E,E,E,E",Conditional
ENSG00000215425,SNORD84,1,348,NE,Nonessential
ENSG00000215428,HMCN2,1,348,NE,Nonessential
ENSG00000215431,,1,348,NE,Nonessential
ENSG00000215440,NPEPL1,7,"452,348,456,457,454,455,453","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000215454,KRTAP10-4,7,"453,348,452,455,456,457,454","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000215455,KRTAP10-1,7,"454,455,453,452,348,457,456","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000215462,,1,348,NE,Nonessential
ENSG00000215472,RPL17,1,348,NE,Nonessential
ENSG00000215474,SKOR2,3,"348,453,457","NE,NE,NE",Nonessential
ENSG00000215475,SIAH3,7,"457,348,455,452,453,454,456","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000215494,,1,348,NE,Nonessential
ENSG00000215522,DDR1,1,348,NE,Nonessential
ENSG00000215527,,1,348,NE,Nonessential
ENSG00000215529,EFCAB8,1,348,NE,Nonessential
ENSG00000215545,DEFB116,7,"348,452,457,456,455,454,453","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000215547,DEFB115,7,"453,456,348,457,452,455,454","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000215549,,1,348,NE,Nonessential
ENSG00000215568,GAB4,7,"348,454,453,457,456,455,452","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000215570,,1,348,NE,Nonessential
ENSG00000215595,C20orf202,7,"348,452,457,453,455,454,456","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000215611,,1,348,NE,Nonessential
ENSG00000215612,HMX1,7,"456,457,348,452,454,453,455","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000215615,,1,348,NE,Nonessential
ENSG00000215616,,1,348,NE,Nonessential
ENSG00000215621,,1,348,NE,Nonessential
ENSG00000215635,,1,348,NE,Nonessential
ENSG00000215641,TRIM27,1,348,NE,Nonessential
ENSG00000215644,GCGR,7,"348,455,456,457,454,453,452","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000215689,,1,348,NE,Nonessential
ENSG00000215695,RSC1A1,7,"348,452,457,456,455,453,454","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000215699,,1,348,NE,Nonessential
ENSG00000215700,,1,348,NE,Nonessential
ENSG00000215704,CELA2B,8,"348,457,456,459,452,453,455,454","NE,NE,NE,E,NE,NE,NE,NE",Conditional
ENSG00000215712,C6orf35,8,"454,455,459,348,453,456,457,452","NE,NE,E,NE,NE,NE,E,NE",Conditional
ENSG00000215717,TMEM167B,7,"452,453,457,455,454,348,456","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000215749,,1,348,NE,Nonessential
ENSG00000215750,,1,348,NE,Nonessential
ENSG00000215764,KIR3DS1,1,348,NE,Nonessential
ENSG00000215769,,1,348,NE,Nonessential
ENSG00000215781,,1,348,NE,Nonessential
ENSG00000215784,FAM72D,7,"457,452,456,454,348,455,453","NE,E,E,NE,NE,E,NE",Conditional
ENSG00000215788,TNFRSF25,7,"456,453,454,452,457,455,348","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000215790,SLC35E2,7,"452,348,454,453,456,455,457","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000215811,,1,348,NE,Nonessential
ENSG00000215845,TSTD1,7,"348,457,456,453,452,454,455","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000215853,RPTN,7,"454,453,348,457,452,455,456","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000215857,,1,348,NE,Nonessential
ENSG00000215883,CYB5RL,5,"348,456,454,455,452","NE,NE,NE,NE,NE",Nonessential
ENSG00000215897,ZBTB8B,1,348,NE,Nonessential
ENSG00000215902,,1,348,NE,Nonessential
ENSG00000215906,LACTBL1,1,348,NE,Nonessential
ENSG00000215910,C1orf167,1,348,NE,Nonessential
ENSG00000215912,TTC34,5,"348,452,456,454,455","NE,NE,NE,NE,NE",Nonessential
ENSG00000215915,ATAD3C,7,"455,456,348,452,453,457,454","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000216306,KRT19P2,1,348,NE,Nonessential
ENSG00000216490,IFI30,7,"348,453,456,455,452,457,454","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000216560,,1,348,NE,Nonessential
ENSG00000216588,,5,"348,454,455,456,452","NE,NE,NE,NE,NE",Nonessential
ENSG00000216649,GAGE12E,1,348,NE,Nonessential
ENSG00000216671,CCNYL3,1,348,NE,Nonessential
ENSG00000216895,,1,348,NE,Nonessential
ENSG00000216921,,1,348,NE,Nonessential
ENSG00000216937,CCDC7,7,"348,452,454,453,455,456,457","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000217075,,1,348,NE,Nonessential
ENSG00000217128,FNIP1,7,"457,453,348,452,454,456,455","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000217236,SP9,7,"348,456,452,454,455,457,453","NE,NE,NE,NE,E,NE,NE",Conditional
ENSG00000217258,,1,348,NE,Nonessential
ENSG00000217340,,1,348,NE,Nonessential
ENSG00000217442,C22orf41,7,"452,348,454,453,455,457,456","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000217455,,1,348,NE,Nonessential
ENSG00000217555,CKLF,7,"348,452,456,457,453,454,455","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000217702,,1,348,NE,Nonessential
ENSG00000217792,,1,348,NE,Nonessential
ENSG00000217825,,1,348,NE,Nonessential
ENSG00000217930,PAM16,7,"348,454,456,457,452,453,455","NE,E,E,E,E,E,E",Conditional
ENSG00000218328,C1orf196,1,348,NE,Nonessential
ENSG00000218336,ODZ3,5,"348,455,452,456,454","NE,NE,NE,NE,NE",Nonessential
ENSG00000218357,,1,348,NE,Nonessential
ENSG00000218416,,1,348,NE,Nonessential
ENSG00000218497,,1,348,NE,Nonessential
ENSG00000218537,,1,348,NE,Nonessential
ENSG00000218672,,1,348,NE,Nonessential
ENSG00000218739,,1,348,NE,Nonessential
ENSG00000218819,,1,348,NE,Nonessential
ENSG00000218823,PAPOLB,1,348,NE,Nonessential
ENSG00000218839,FAM138C,1,348,NE,Nonessential
ENSG00000218891,ZNF579,8,"452,451,348,456,453,454,457,455","NE,E,NE,NE,NE,NE,E,NE",Conditional
ENSG00000219016,,1,348,NE,Nonessential
ENSG00000219073,CELA3B,7,"455,457,456,348,454,453,452","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000219159,,1,348,NE,Nonessential
ENSG00000219200,RNASEK,6,"348,452,455,456,454,459","NE,NE,NE,NE,NE,E",Conditional
ENSG00000219410,,1,348,NE,Nonessential
ENSG00000219435,C11orf20,2,"348,459","NE,E",Conditional
ENSG00000219438,FAM19A5,7,"348,452,457,456,454,455,453","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000219492,,1,348,NE,Nonessential
ENSG00000219545,,1,348,NE,Nonessential
ENSG00000219607,PPP1R3G,7,"348,453,457,455,452,454,456","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000219626,,1,348,NE,Nonessential
ENSG00000219665,,1,348,NE,Nonessential
ENSG00000220008,LINGO3,5,"348,454,455,456,452","NE,NE,NE,NE,NE",Nonessential
ENSG00000220023,,1,348,NE,Nonessential
ENSG00000220161,,1,348,NE,Nonessential
ENSG00000220201,ZGLP1,7,"452,456,455,457,454,453,348","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000220205,VAMP2,7,"457,452,348,455,456,453,454","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000220256,,1,348,NE,Nonessential
ENSG00000220550,OR10C1,1,348,NE,Nonessential
ENSG00000220702,,1,348,NE,Nonessential
ENSG00000220891,,1,348,NE,Nonessential
ENSG00000220903,,1,348,NE,Nonessential
ENSG00000221813,OR6B1,3,"348,457,453","NE,NE,NE",Nonessential
ENSG00000221818,EBF2,7,"453,455,348,452,456,457,454","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000221819,C16orf3,3,"348,453,457","NE,NE,NE",Nonessential
ENSG00000221821,C6orf226,8,"457,348,459,455,454,453,452,456","NE,NE,E,NE,NE,NE,NE,NE",Conditional
ENSG00000221823,PPP3R1,8,"456,455,457,459,348,452,454,453","NE,NE,NE,E,E,NE,NE,NE",Conditional
ENSG00000221826,PSG3,7,"453,457,456,455,454,348,452","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000221829,FANCG,7,"457,453,455,456,454,348,452","NE,NE,NE,NE,NE,E,NE",Conditional
ENSG00000221834,OR9A4,1,348,NE,Nonessential
ENSG00000221836,OR2A5,3,"348,457,453","NE,NE,NE",Nonessential
ENSG00000221837,KRTAP10-9,7,"453,457,455,454,348,456,452","NE,NE,NE,NE,NE,NE,E",Conditional
ENSG00000221838,AP4M1,7,"452,453,348,455,457,456,454","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000221840,OR4A5,3,"348,453,457","NE,NE,NE",Nonessential
ENSG00000221843,C2orf16,8,"453,454,451,348,452,456,455,457","NE,NE,E,NE,NE,NE,NE,NE",Conditional
ENSG00000221845,C7orf65,3,"457,453,348","NE,NE,NE",Nonessential
ENSG00000221852,KRTAP1-5,7,"348,453,457,454,455,452,456","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000221855,TAS2R41,7,"456,457,452,348,453,454,455","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000221857,FXYD1,1,348,NE,Nonessential
ENSG00000221858,OR2A12,3,"453,457,348","NE,NE,NE",Nonessential
ENSG00000221859,KRTAP10-10,7,"457,453,348,456,455,452,454","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000221864,KRTAP12-2,7,"454,453,348,457,452,456,455","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000221866,PLXNA4,7,"455,453,348,454,456,457,452","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000221867,MAGEA3,7,"452,348,453,456,454,455,457","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000221869,CEBPD,9,"459,457,452,348,446,455,453,454,456","E,E,E,NE,E,NE,E,NE,NE",Conditional
ENSG00000221870,CXorf1,7,"456,455,452,457,348,454,453","NE,NE,NE,NE,E,NE,NE",Conditional
ENSG00000221878,PSG7,1,348,NE,Nonessential
ENSG00000221880,KRTAP1-3,7,"457,456,452,348,454,455,453","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000221882,OR3A2,3,"453,348,457","NE,NE,NE",Nonessential
ENSG00000221883,C3orf71,8,"459,456,455,453,457,454,348,452","E,NE,NE,NE,NE,NE,NE,NE",Conditional
ENSG00000221886,C5orf54,3,"453,348,457","NE,NE,NE",Nonessential
ENSG00000221887,HMSD,7,"457,453,348,452,455,456,454","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000221888,OR1C1,3,"453,457,348","NE,NE,NE",Nonessential
ENSG00000221890,NPTXR,7,"453,456,452,348,457,455,454","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000221899,C14orf181,1,348,NE,Nonessential
ENSG00000221900,POM121L12,7,"348,454,455,452,456,453,457","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000221909,FAM200A,7,"456,457,452,454,455,453,348","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000221910,OR2F2,3,"348,457,453","NE,NE,NE",Nonessential
ENSG00000221914,PPP2R2A,8,"453,348,454,455,452,457,459,456","E,NE,NE,NE,E,E,E,NE",Conditional
ENSG00000221916,C19orf73,7,"456,348,452,453,455,454,457","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000221923,ZNF880,7,"456,452,348,453,455,454,457","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000221926,TRIM16,8,"459,457,348,456,452,454,453,455","E,NE,NE,NE,NE,NE,NE,NE",Conditional
ENSG00000221931,OR6X1,3,"457,453,348","NE,NE,NE",Nonessential
ENSG00000221932,HEPN1,7,"453,456,455,348,457,454,452","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000221933,OR2A25,3,"348,453,457","NE,NE,NE",Nonessential
ENSG00000221937,TAS2R40,7,"457,348,452,454,455,453,456","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000221938,OR2A14,3,"348,457,453","NE,NE,NE",Nonessential
ENSG00000221944,TIGD1,7,"457,348,452,456,453,455,454","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000221946,FXYD7,7,"452,348,453,455,456,454,457","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000221947,XKR9,7,"455,452,454,457,348,453,456","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000221949,C12orf61,3,"457,453,348","NE,NE,NE",Nonessential
ENSG00000221953,C1orf229,3,"457,453,348","NE,NE,NE",Nonessential
ENSG00000221954,OR4C12,3,"348,457,453","NE,NE,NE",Nonessential
ENSG00000221955,SLC12A8,7,"348,452,455,456,457,454,453","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000221957,KIR2DS4,1,348,NE,Nonessential
ENSG00000221961,PRR21,1,348,NE,Nonessential
ENSG00000221962,TMEM14E,3,"453,348,457","NE,NE,NE",Nonessential
ENSG00000221963,APOL6,7,"454,348,455,453,452,456,457","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000221968,FADS3,8,"457,453,452,348,459,454,455,456","NE,NE,NE,NE,E,NE,NE,NE",Conditional
ENSG00000221970,OR2A1,3,"348,453,457","NE,NE,NE",Nonessential
ENSG00000221972,C3orf36,5,"456,454,455,348,452","NE,NE,NE,NE,NE",Nonessential
ENSG00000221974,GTF2H4,1,348,NE,Nonessential
ENSG00000221977,OR4E2,4,"348,453,457,451","NE,NE,NE,E",Conditional
ENSG00000221978,CCNL2,7,"457,456,453,348,452,454,455","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000221983,UBA52,8,"455,454,453,456,457,451,452,348","E,E,E,E,E,E,E,NE",Conditional
ENSG00000221986,MYBPHL,7,"348,457,456,454,453,452,455","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000221988,PPT2,7,"455,454,457,348,456,452,453","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000221989,OR2A2,3,"453,457,348","NE,NE,NE",Nonessential
ENSG00000221990,C5orf55,3,"348,453,457","NE,NE,NE",Nonessential
ENSG00000221994,ZNF630,7,"456,348,453,455,454,457,452","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000221995,TIAF1,6,"452,455,348,459,454,456","NE,NE,NE,E,NE,NE",Conditional
ENSG00000221996,OR52B4,3,"453,348,457","NE,NE,NE",Nonessential
ENSG00000222000,,1,348,NE,Nonessential
ENSG00000222001,,1,348,NE,Nonessential
ENSG00000222004,C7orf71,3,"453,457,348","NE,NE,NE",Nonessential
ENSG00000222005,,1,348,NE,Nonessential
ENSG00000222007,,1,348,NE,Nonessential
ENSG00000222009,BTBD19,1,348,NE,Nonessential
ENSG00000222011,FAM185A,7,"348,453,452,456,457,454,455","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000222012,,1,348,NE,Nonessential
ENSG00000222014,RAB6C,7,"348,454,453,455,456,457,452","NE,NE,NE,E,E,NE,E",Conditional
ENSG00000222017,,1,348,NE,Nonessential
ENSG00000222018,,1,348,NE,Nonessential
ENSG00000222019,,3,"348,453,457","NE,NE,NE",Nonessential
ENSG00000222020,,1,348,NE,Nonessential
ENSG00000222022,,1,348,NE,Nonessential
ENSG00000222028,PSMB11,7,"452,348,455,454,453,457,456","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000222031,,1,348,NE,Nonessential
ENSG00000222033,,3,"457,348,453","NE,NE,NE",Nonessential
ENSG00000222036,POTEG,7,"453,456,452,454,348,455,457","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000222038,POTEJ,5,"456,455,454,452,348","NE,NE,NE,NE,NE",Nonessential
ENSG00000222039,KRT8P11,1,348,NE,Nonessential
ENSG00000222040,ADRA2B,3,"348,453,457","NE,NE,NE",Nonessential
ENSG00000222046,DCDC2B,7,"457,453,456,348,452,454,455","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000222047,C10orf55,1,348,NE,Nonessential
ENSG00000223350,,1,348,NE,Nonessential
ENSG00000223354,,1,348,NE,Nonessential
ENSG00000223355,NOTCH4,1,348,NE,Nonessential
ENSG00000223367,RPS18,1,348,NE,Nonessential
ENSG00000223443,USP17L2,7,"455,456,457,348,452,453,454","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000223448,LTB,1,348,NE,Nonessential
ENSG00000223465,LST1,1,348,NE,Nonessential
ENSG00000223481,TAP2,1,348,NE,Nonessential
ENSG00000223493,SKIV2L,1,348,NE,Nonessential
ENSG00000223494,,1,348,NE,Nonessential
ENSG00000223496,EXOSC6,8,"348,457,456,454,455,453,459,452","NE,NE,E,E,E,NE,E,E",Conditional
ENSG00000223501,VPS52,8,"456,452,348,457,455,459,454,453","E,E,NE,E,E,E,E,E",Conditional
ENSG00000223510,CDRT15,7,"453,457,456,348,455,454,452","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000223519,,1,348,NE,Nonessential
ENSG00000223524,REXO1L2P,1,348,NE,Nonessential
ENSG00000223526,C1orf84,1,348,NE,Nonessential
ENSG00000223531,TRIM31,1,348,NE,Nonessential
ENSG00000223532,HLA-B,1,348,NE,Nonessential
ENSG00000223533,CCHCR1,1,348,NE,Nonessential
ENSG00000223547,ZNF844,7,"348,452,454,456,453,455,457","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000223551,TMSL4,1,348,NE,Nonessential
ENSG00000223569,,1,348,NE,Nonessential
ENSG00000223572,CKMT1A,8,"348,451,457,452,453,454,455,456","NE,E,NE,NE,NE,NE,NE,NE",Conditional
ENSG00000223590,,1,348,NE,Nonessential
ENSG00000223609,HBD,7,"456,457,348,453,452,455,454","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000223616,,1,348,NE,Nonessential
ENSG00000223618,VPS52,1,348,NE,Nonessential
ENSG00000223638,RFPL4A,7,"348,454,457,456,455,452,453","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000223639,CLIC1,1,348,NE,Nonessential
ENSG00000223648,,1,348,NE,Nonessential
ENSG00000223654,FLOT1,1,348,NE,Nonessential
ENSG00000223666,FKBPL,1,348,NE,Nonessential
ENSG00000223680,DDR1,1,348,NE,Nonessential
ENSG00000223687,ZNF311,1,348,NE,Nonessential
ENSG00000223699,COL11A2,1,348,NE,Nonessential
ENSG00000223752,C6orf134,1,348,NE,Nonessential
ENSG00000223757,C6orf27,1,348,NE,Nonessential
ENSG00000223766,PRR3,1,348,NE,Nonessential
ENSG00000223767,RNF5,1,348,NE,Nonessential
ENSG00000223775,MRPS18B,1,348,NE,Nonessential
ENSG00000223778,,1,348,NE,Nonessential
ENSG00000223792,,1,348,NE,Nonessential
ENSG00000223793,HLA-DQA2,1,348,NE,Nonessential
ENSG00000223796,,1,348,NE,Nonessential
ENSG00000223802,LASS1,7,"348,453,455,454,457,456,452","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000223833,NCR3,1,348,NE,Nonessential
ENSG00000223852,ZFP57,1,348,NE,Nonessential
ENSG00000223858,ZFP57,1,348,NE,Nonessential
ENSG00000223865,HLA-DPB1,7,"348,452,455,454,453,457,456","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000223874,,1,348,NE,Nonessential
ENSG00000223887,PRR3,1,348,NE,Nonessential
ENSG00000223898,OR11A1,1,348,NE,Nonessential
ENSG00000223919,LTA,1,348,E,Essential
ENSG00000223931,,1,348,NE,Nonessential
ENSG00000223932,BAT4,1,348,NE,Nonessential
ENSG00000223952,TNF,1,348,NE,Nonessential
ENSG00000223953,,5,"348,454,452,456,455","NE,NE,NE,NE,NE",Nonessential
ENSG00000223957,NEU1,1,348,NE,Nonessential
ENSG00000223980,HLA-A,1,348,NE,Nonessential
ENSG00000224041,,1,348,NE,Nonessential
ENSG00000224051,GLTPD1,3,"348,457,453","NE,NE,NE",Nonessential
ENSG00000224089,CT47A10,3,"453,348,457","NE,NE,NE",Nonessential
ENSG00000224103,HLA-DPA1,1,348,NE,Nonessential
ENSG00000224105,C6orf15,1,348,NE,Nonessential
ENSG00000224113,,1,348,NE,Nonessential
ENSG00000224120,C6orf136,1,348,NE,Nonessential
ENSG00000224130,,1,348,NE,Nonessential
ENSG00000224132,,1,348,NE,Nonessential
ENSG00000224143,EHMT2,1,348,NE,Nonessential
ENSG00000224145,TRIM15,1,348,NE,Nonessential
ENSG00000224153,,1,348,NE,Nonessential
ENSG00000224156,TUBB,1,348,NE,Nonessential
ENSG00000224168,TRIM31,1,348,NE,Nonessential
ENSG00000224180,CCHCR1,1,348,NE,Nonessential
ENSG00000224186,,3,"348,453,457","NE,NE,NE",Nonessential
ENSG00000224200,FKBPL,1,348,NE,Nonessential
ENSG00000224201,PNMA6A,3,"348,457,453","NE,NE,NE",Nonessential
ENSG00000224212,TAP1,1,348,NE,Nonessential
ENSG00000224226,TBC1D3B,3,"348,453,457","NE,NE,NE",Nonessential
ENSG00000224234,OR10C1,1,348,NE,Nonessential
ENSG00000224236,MRRFP1,1,348,NE,Nonessential
ENSG00000224242,BTNL2,1,348,NE,Nonessential
ENSG00000224246,SFTA2,1,348,NE,Nonessential
ENSG00000224264,VARS,1,348,NE,Nonessential
ENSG00000224290,APOM,1,348,NE,Nonessential
ENSG00000224305,HLA-DQB2,1,348,NE,Nonessential
ENSG00000224313,DOM3Z,1,348,NE,Nonessential
ENSG00000224319,OR2H2,1,348,NE,Nonessential
ENSG00000224320,HLA-A,1,348,NE,Nonessential
ENSG00000224336,,1,348,NE,Nonessential
ENSG00000224361,,1,348,NE,Nonessential
ENSG00000224373,,1,348,NE,Nonessential
ENSG00000224378,MICB,1,348,NE,Nonessential
ENSG00000224379,TCF19,1,348,NE,Nonessential
ENSG00000224383,C17orf72,3,"348,453,457","NE,NE,NE",Nonessential
ENSG00000224389,C4B,7,"457,453,348,455,454,456,452","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000224393,C6orf25,1,348,NE,Nonessential
ENSG00000224395,OR2H1,1,348,NE,Nonessential
ENSG00000224398,CSNK2B,1,348,NE,Nonessential
ENSG00000224399,SLC39A7,1,348,NE,Nonessential
ENSG00000224420,C19orf76,7,"348,452,453,457,456,455,454","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000224453,,1,348,NE,Nonessential
ENSG00000224455,VPS52,1,348,NE,Nonessential
ENSG00000224470,ATXN1L,7,"348,454,452,453,455,457,456","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000224472,TCF19,1,348,NE,Nonessential
ENSG00000224474,,1,348,NE,Nonessential
ENSG00000224487,OR12D3,1,348,NE,Nonessential
